index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
4202,3,17,872,5,20.893718719482422,0.3973730206489563,20.622758865356445,0.4038877487182617,35.215423583984375,19.819141387939453,0.40673601627349854,19.591373443603516,25.77155113220215,0.08198372274637222,31.3526554107666,31.545103073120117
4236,3,17,906,7,21.434717178344727,0.4219471216201782,19.97064781188965,0.4404754638671875,24.34389877319336,20.384052276611328,0.4324585795402527,19.187013626098633,26.37891387939453,0.07428653538227081,23.86248016357422,33.2650032043457
4254,3,17,924,19,16.21947479248047,0.5310509204864502,14.770488739013672,0.5022345781326294,34.39181900024414,15.771217346191406,0.5395420789718628,14.435128211975098,26.028440475463867,0.060321975499391556,31.173336029052734,32.72059631347656
4297,3,17,967,2,18.977575302124023,0.4296981692314148,17.389972686767578,0.4348529279232025,23.841957092285156,18.09454345703125,0.4414045810699463,16.714319229125977,24.758508682250977,0.07045755535364151,23.03130340576172,30.33733558654785
4308,3,17,1010,5,19.585763931274414,0.48410940170288086,18.122451782226562,0.48386356234550476,35.71995162963867,18.954137802124023,0.5008466243743896,17.620134353637695,27.795007705688477,0.07533399760723114,31.896087646484375,33.0701904296875
4330,3,17,1032,5,20.36440658569336,0.36417677998542786,19.299457550048828,0.4198054373264313,35.259254455566406,19.510738372802734,0.38096603751182556,18.5991268157959,26.454181671142578,0.06560379266738892,31.088836669921875,32.98179244995117
4340,3,17,1042,9,15.555244445800781,0.5192528963088989,17.065853118896484,0.4945102632045746,32.78208541870117,15.395756721496582,0.5289921760559082,16.846298217773438,31.729116439819336,0.023248761892318726,30.670289993286133,32.35909652709961
4357,3,17,1059,6,18.701494216918945,0.4324398636817932,17.04449462890625,0.4320124685764313,29.798446655273438,17.864879608154297,0.44421884417533875,16.44631576538086,25.432701110839844,0.06110620126128197,28.265779495239258,32.70439910888672
4367,3,17,1069,5,21.17734718322754,0.4111713171005249,18.835304260253906,0.4195818603038788,32.843299865722656,20.122631072998047,0.4235551953315735,18.1917781829834,25.974788665771484,0.07707417756319046,30.007877349853516,31.870553970336914
4404,3,17,1106,6,19.434282302856445,0.3677360713481903,20.143875122070312,0.40858563780784607,22.040098190307617,18.77311134338379,0.3869898319244385,19.36052703857422,27.07416343688965,0.06191256642341614,21.46890640258789,30.392051696777344
4423,3,17,1125,6,18.907278060913086,0.45883291959762573,19.04625701904297,0.48963433504104614,29.56956672668457,18.067129135131836,0.4756842255592346,18.178680419921875,25.10926055908203,0.0779760554432869,27.261062622070312,29.805574417114258
4493,3,17,1195,24,19.457618713378906,0.2850903570652008,18.468225479125977,0.333954781293869,26.3206787109375,18.330047607421875,0.29954153299331665,17.43901824951172,23.646852493286133,0.07053017616271973,24.51409339904785,28.56315803527832
4501,3,17,1203,6,18.77843475341797,0.4287724494934082,17.397233963012695,0.43173906207084656,30.165929794311523,17.859601974487305,0.45496898889541626,16.68220329284668,24.762351989746094,0.06576231122016907,27.234607696533203,28.54584503173828
4523,3,17,1225,22,15.92574691772461,0.5112068057060242,16.125986099243164,0.5248968601226807,22.9619140625,15.249755859375,0.5192646980285645,15.394363403320312,23.518157958984375,0.07112227380275726,22.106407165527344,28.01751136779785
4532,3,17,1234,5,20.097835540771484,0.4263988733291626,19.42645263671875,0.3774431347846985,31.59914779663086,19.287811279296875,0.4439018964767456,18.799226760864258,26.69612693786621,0.05440046638250351,27.91080665588379,29.165868759155273
4545,4,16,5,28,16.28097152709961,0.516769289970398,14.009729385375977,0.4397037923336029,31.78490447998047,15.810942649841309,0.5440425872802734,13.697319984436035,24.75307846069336,0.07360713928937912,30.91234016418457,30.81926727294922
4573,4,16,33,24,18.57948112487793,0.4613611102104187,15.784126281738281,0.37099650502204895,31.97636604309082,17.792999267578125,0.49348562955856323,15.328923225402832,25.404808044433594,0.08775730431079865,30.872364044189453,30.919950485229492
4623,4,16,83,5,18.350017547607422,0.47452452778816223,17.952425003051758,0.43012019991874695,24.730091094970703,17.737651824951172,0.5085753798484802,17.406343460083008,26.130271911621094,0.06935340166091919,24.38004493713379,31.605741500854492
4840,4,16,300,22,15.462779998779297,0.49411481618881226,13.46983814239502,0.5116034746170044,33.765987396240234,15.144461631774902,0.5017979145050049,13.270187377929688,25.79438018798828,0.05436715483665466,29.6762638092041,30.526811599731445
4920,4,16,412,9,22.630598068237305,0.45058172941207886,21.887958526611328,0.368554949760437,33.03452682495117,21.567703247070312,0.4711020886898041,20.918092727661133,26.62040901184082,0.07644229382276535,29.289066314697266,29.676563262939453
4926,4,16,418,9,21.648651123046875,0.4574713110923767,23.386180877685547,0.36620447039604187,31.029451370239258,20.75328826904297,0.4707607328891754,22.022624969482422,26.669967651367188,0.08078254759311676,28.932186126708984,29.82976722717285
4999,4,16,491,9,24.085651397705078,0.3678484261035919,22.639545440673828,0.3280223608016968,31.948593139648438,22.495681762695312,0.3786592483520508,21.406837463378906,26.806352615356445,0.08675221353769302,28.985301971435547,30.098134994506836
5036,4,16,528,9,22.887439727783203,0.4333989918231964,20.178163528442383,0.37251216173171997,31.85439109802246,21.636030197143555,0.4481593370437622,19.400434494018555,26.564510345458984,0.07903914153575897,28.303823471069336,28.643211364746094
5063,4,16,555,15,21.642229080200195,0.45520511269569397,19.510608673095703,0.3693404197692871,30.201072692871094,20.672954559326172,0.48450928926467896,18.89326286315918,26.978681564331055,0.07682041823863983,27.599851608276367,28.600595474243164
5104,4,16,596,8,22.617027282714844,0.37923118472099304,18.838294982910156,0.3654830753803253,24.9834041595459,21.37145233154297,0.401368111371994,18.23106575012207,26.42599105834961,0.06256398558616638,23.993701934814453,29.138391494750977
